cancion_id,anio,genero,artista,titulo,total_escuchas
8c39bcea-793c-4378-812f-62e19021a395,1971,Indie,Maria Becerra,Verano,5698388
2140b49b-7132-4442-ac6c-ffa9d8453732,2020,Country,Juanes,Pasión Risa Fuego,979433
45da1f3d-394b-499f-9290-d7fffe07f3b0,1968,Pop,Luis Fonsi,Vuelo Sol Cielo,4256654
f499b066-61be-4450-aee0-44acfbbaf99e,2020,K-Pop,Bruno Mars,Oscuridad Verano,2250362
f3446874-1bcc-4e1d-b908-d96b9fd65fcd,1978,Salsa,Marc Anthony,Ciudad Mentira Silencio,9144784
e8591458-6a61-4c9a-8b67-fa601d5b907c,1978,Balada,Manuel Turizo,Alma Melancolía Noche Ocaso,8975714
0c15ce50-7f8c-43e8-917f-5b3f309728b7,2023,Jazz,Metallica,Agua Dolor,7627615
3a8719f0-37e8-46bd-b727-d0dc958219f5,1994,Rock,Rauw Alejandro,Ciudad Viento Luz,4596341
fdd36e31-588d-492d-b5a4-a37c6e3c8491,2018,Bachata,Bad Bunny,Invierno Cuerpo Eterno,2689361
40a1394a-2af5-4945-bc37-27350ff2379d,2017,Metal,Rihanna,Amor Oscuridad Risa Adiós,5348921
f93c8a79-6368-4f1c-b922-523150a744a7,1984,Electrónica,Aitana,Infinito,4921047
701e2200-9e3b-494a-ad07-97aea6130bd8,1970,Electrónica,Enrique Iglesias,Mentira Instante,1289035
e31a9b9e-09f9-4b59-9533-1a97e5a97684,2012,Soul,Vicente Fernández,Recuerdo Dolor Calle,1063828
26a05bb0-8621-4632-a457-b61cc62dd525,2006,K-Pop,Rihanna,Refugio Melancolía Noche,2814409
7562f8bf-c2a0-4781-950e-50c1d715e267,1985,Soul,Shakira,Misterio Ocaso Risa,6125768
e537e02f-1837-41b7-b5a3-f7578855822b,1987,Techno,Queen,Oscuridad,5221142
bbfbb32f-9368-46e8-8595-47528bddfc9f,2015,Soul,Maria Becerra,Aurora Oscuridad Estrella Adiós,8151560
43fdc3d5-967e-4045-954e-5862bf868e20,2012,Rock,Led Zeppelin,Ocaso Mentira Pasión,7957878
b7a8eaa0-fafb-4086-8b41-9af8461a1980,2013,Blues,Rihanna,Verdad,9098380
5a7f924c-897d-4517-baaf-08cabbe28aa8,2024,Balada,Bad Bunny,Alma Sol Tierra,8666060
cb5d84c9-4be9-48b3-a9f8-7bc5d5d07b9f,1977,Country,Ozuna,Aurora Alma,2717506
a4cc1403-0474-4bc9-b9fd-bc340f4792a0,2025,Salsa,Ed Sheeran,Calle Oscuridad Viaje,5005272
fda69e8c-acb8-42fa-bae7-168c1607e97a,1961,Punk,Ozuna,Recuerdo,9231044
d62321ac-8a43-4380-acc7-1d11aea74829,1998,Techno,Queen,Oscuridad Momento Bailar,8546606
d254d1ec-a54b-4619-89e0-a586f11046b8,1990,Punk,Adele,Mentira Silencio,6939914
998b3326-25a2-4c65-a7a4-3904a303776e,2005,Salsa,Drake,Ocaso Pasión Oscuridad,6244536
dd64c39e-ccd1-47cd-8377-60b6d01b56e6,1984,Folk,Marc Anthony,Fantasía Lluvia Corazón Bosque,2296030
8ee95c1d-f474-4b3b-8564-d540a6f0d40f,1965,Hip Hop,Drake,Melancolía Río Esperanza Fantasía,7390083
14799d0a-fa1b-4492-b21f-949a0eaac895,2025,Gospel,Nirvana,Sol Verdad Aurora,2495001
2efb0798-2be9-42cb-b340-00fc0687c406,1998,Blues,Karol G,Espejo Libertad,8911058
59fd0d83-4b27-4486-8ef2-dc14973f36ae,1990,Clásica,C. Tangana,Ocaso,3306671
dc852aee-b6e2-4f29-acb3-f3da538b8bb8,2021,Flamenco,Julieta Venegas,Mar Misterio,2736970
a7fed8b7-e01f-4cbc-9840-02ca73542f5f,1986,Bachata,Zoé,Adiós Viaje Hola Destino,734614
266a8e72-5a7c-460a-95b1-d83a18ce402b,1976,Rock,Rosalía,Adiós Ocaso Sueño Refugio,8903907
7b5f093a-3d5f-4a7e-a678-eebe1663e88d,2023,Folk,Beret,Melancolía Amor Grito,5345275
2e29fce0-f9f8-4875-9dfa-6498c67cc0fa,2019,Balada,Morat,Desierto Verdad Ciudad,6298503
6f499471-79b8-4877-95bb-98a8679b063c,1970,Clásica,Beyoncé,Viento Oscuridad,1257071
5b13be72-c87c-4a9c-ac4c-55ef2cf3032b,1999,R&B,Nirvana,Misterio Verano,1628147
cedd4f04-0b75-43dc-aadc-d444477160c2,1985,Metal,Tini,Espejo Ciudad,1951651
89f658fc-3cb5-413b-a643-fb78bccdce78,1962,Flamenco,Julieta Venegas,Verdad Risa Vuelo,3668192
6051d149-2c1e-476c-93ed-d3f75e1dbfe2,1976,Techno,Ozuna,Camino,4533637
51577c5a-2508-45bc-a9a4-c21310e26a05,1960,Salsa,Queen,Bailar Tierra,3057260
ced72325-e264-4043-a328-3822f531c12f,2019,Trap,Maria Becerra,Fuego Cuerpo Bosque,949458
13cc979e-205e-4fdb-bc40-d9644e4b77a2,1975,R&B,Arctic Monkeys,Verano,5435615
217cb9ba-97da-41ee-90a9-da888675f88a,1974,Techno,Bruno Mars,Luna Aurora Alma Pasión,6625492
8708f37c-b5b8-4741-bc66-1747db80a9d7,1990,Reggae,Radiohead,Aurora Verano,9393570
8f52a9bf-0100-41b1-84fb-2e088e74e92e,1971,Indie,Pablo Alborán,Pasión,7883195
3f7963c1-6cc3-4bdb-896a-14fe36b6426f,2003,Techno,Pablo Alborán,Grito Sombras,5963418
a39d212f-d141-4769-a4b9-5a386d7160bb,1986,Folk,Karol G,Felicidad Lluvia Verdad Montaña,2838095
3c8c6906-241c-4dcb-b271-edc7ccc2eac2,1977,Metal,Myke Towers,Mar,7264907
e16c51ce-a21d-4205-9d9d-e9da8f9871e4,1961,R&B,Sia,Fuego Desierto,122895
78cd712a-2f5d-4e8b-9511-cbb621960b74,2023,Trap,The Weeknd,Viento Ocaso,4015391
7350b50f-ff5f-4cb4-9c5f-cb23a17bc657,2024,Salsa,Maluma,Grito Refugio Estrella,6501505
6ce5f3e6-3d87-414b-9c0f-e71984539987,2000,Metal,Alejandro Sanz,Instante Verdad Sol Tierra,4206668
5d88fb64-c41d-4081-90ad-8af4c43202af,1967,K-Pop,Ed Sheeran,Lluvia Bailar Pueblo,9355041
f88696ea-8497-441e-83ef-ffad69c93c14,1997,Balada,Kendrick Lamar,Desierto,2419314
9f41d9c6-c34f-4456-afa3-1340b8dee83a,2024,Soul,Morat,Sueño Adiós Dolor,9440394
6e792910-ae35-4eaa-87b4-2cc4b6593162,2021,Soul,Red Hot Chili Peppers,Felicidad,9993476
ba74c235-6ca8-4a79-b8d9-dae7cdc2be0a,1968,Cumbia,Sia,Ocaso Desierto,4417228
d694aee7-b5e8-41cd-945d-c503a25ffb6f,1974,Trap,Farruko,Tierra Pasión,6339085
68155b6a-4cae-4462-95df-971d790cefac,2006,Blues,Rauw Alejandro,Invierno Desierto Fantasía Refugio,7730035
37708362-a934-4b55-b8c7-b8e4050438a8,1998,Gospel,Juanes,Aurora Ciudad Corazón,2363620
f587e1bf-acbe-4230-b24b-1a3e27ecf34b,2024,Blues,Beyoncé,Eterno Viento Luna,8352862
09baf912-20cd-444d-a9e5-7bbac6d22ca5,2001,R&B,Myke Towers,Ciudad Felicidad Sombras,5254303
c53be8da-4e20-4a71-8e02-0afed5007dbf,2003,Country,Drake,Luz Recuerdo Amor,1428002
9779c267-ba83-4ac1-ae08-1a29b13faf3b,1970,Clásica,Beret,Felicidad Luna,4672975
ae3d53a4-531c-48a2-b1ad-47b5e195a7d8,1960,Reggae,Manuel Turizo,Pasión,6689956
50488f40-6469-462b-846f-08195d9015c1,1988,Clásica,Karol G,Tierra Fuego,4355479
6674ad60-d90e-42c4-8fbf-d7efeb64ba49,2006,Balada,Coldplay,Amor Luna Mentira,3621063
36ca5b54-0c27-4954-b141-924b3022044a,2023,Cumbia,Led Zeppelin,Calle Luna,9369707
71406f85-5015-41c5-830e-a829cd44e70e,1967,Rock,C. Tangana,Pueblo,5851739
ae299302-8b62-449f-9712-02608945a06f,2003,Rock,Enrique Iglesias,Mar Noche Recuerdo Río,7306370
ffcce7d4-89c0-4ac1-9884-7adb62978229,1983,Soul,AC/DC,Corazón Grito Sueño Agua,4505972
f63517db-c6e0-498d-9ac0-4fb3fb638e61,1993,Jazz,C. Tangana,Viento,288621
811ff5f9-d3e2-494a-ae3a-3fd79fc77ce9,1976,Rock,Led Zeppelin,Sol Aurora Destino Silencio,2662959
c2a38e03-0192-404b-8cbb-49a7ced879a7,1966,Clásica,Bad Bunny,Agua,1127647
57fb6aae-d671-4d5c-981d-5f3dd299eda5,2010,Gospel,Drake,Sueño Cielo,5685599
7fc551e2-de21-4739-9a64-a1bc4dc12ffa,1968,R&B,Nirvana,Libertad,402098
dcc93a59-ae63-487c-9cd2-b53fdd8930b5,2010,Balada,Gloria Estefan,Viaje Mentira,1973954
0cd07be9-9a17-4bf8-be76-173a8b50cf8e,1995,K-Pop,Daddy Yankee,Oscuridad,8367
59ed171a-08c1-408e-8f2b-2d991b0710f6,1983,K-Pop,Pablo Alborán,Recuerdo Fuego Montaña,6853734
5bffb4a4-644a-4c9a-833f-a572ed274b6f,2007,Techno,Billie Eilish,Ocaso Ciudad Sueño Mar,405253
0061d124-f5ed-4c35-9156-be451be9d69e,1969,Jazz,Imagine Dragons,Ciudad,4049046
a4472209-52ee-4a91-bbe2-7cc48f97ce05,1968,Flamenco,C. Tangana,Refugio,2758919
ea37de2d-fb0d-4a1a-8ee2-d6929cf0c920,1995,Indie,Taylor Swift,Calle,1975636
1b9cfb14-6bdb-4e6a-ab39-f0dcc377655e,1965,Punk,Arctic Monkeys,Infinito Mentira Lluvia,9118618
874f856f-41f3-44bb-852b-f8a62a41dfd7,1969,Blues,Bad Bunny,Fuego Bailar Viaje Pasión,1591898
b9fae164-24c6-46c9-a4e6-7267aefb234b,2020,Flamenco,J Balvin,Calle Eterno Sol,3926026
fc24620b-95c6-4899-8cdf-74b5f110745f,1995,Jazz,Sebastián Yatra,Luna,6943987
83f9fddf-a61d-4306-9fb2-4f13c4ef7750,1961,Indie,The Beatles,Sol Amor Pueblo,1235104
4e86bcea-cd5b-4e7c-a803-adc57354aaea,1968,Hip Hop,Led Zeppelin,Río Amor,8312278
ecd3c955-822a-470b-b8bc-92933e062a4e,1988,Indie,Luis Fonsi,Melancolía Misterio,1323682
8f4bca5a-4700-43a9-9242-5d05c7758842,2018,Reggaetón,Muse,Eterno Luz Mar,7849496
8ef27518-ad65-4d74-af38-7df35672609e,2014,Trap,Dua Lipa,Adiós Risa Felicidad Vuelo,7121967
a8eebb1e-5782-4322-9a54-903072dfa108,1978,Cumbia,Maria Becerra,Luz,4276863
69d901c9-044e-4fe8-a480-ca0f6cf8a2e1,2019,Metal,Sebastián Yatra,Bosque Agua Camino Risa,3689558
c47a3f3e-95ee-4b2c-91ee-72dbbbb6518f,2022,Metal,Enrique Iglesias,Sombras Instante Verano,7898977
947bb0b2-b506-464f-892a-7b5fed79c205,1975,R&B,Mon Laferte,Vuelo Camino Hola Mar,2189429
848c606c-1a22-4e17-9202-5f34d1c67d2b,1967,Flamenco,The Beatles,Melancolía Hola Mentira,6058465
75252b73-67e3-4ece-9216-ec2f006fc72f,1993,Indie,Myke Towers,Alma Ciudad,8765775
dc791e3d-0e66-4591-b2bb-a19256d2ccd5,1991,R&B,Red Hot Chili Peppers,Dolor,46424
52ca820e-1136-4c0f-8603-7915bbad7b81,2011,Punk,Coldplay,Infinito Instante Verano,3775101
254b2e95-cfd9-432c-8e3f-a129afe570b6,1997,Ska,Tini,Infinito Adiós,6831278
2ce1ab06-6290-443f-9336-a538cc952147,2013,Indie,Alejandro Sanz,Cuerpo,8728963
ba30e839-fe69-4399-acc7-17f5da2dc4bf,1969,Salsa,Metallica,Invierno Pasión Cuerpo Risa,1514833
7d191e3c-c046-4889-b071-5642965c2e79,1990,Metal,Imagine Dragons,Desierto,4938238
b6266627-fa81-4965-97b6-da4932ad2d5e,2011,Hip Hop,Paulo Londra,Dolor Vuelo Adiós,7371053
23376708-1c5d-40a9-8eec-0d04db21900a,2023,Jazz,Nirvana,Eterno,7823988
7dce726f-296c-4fc2-9e5b-b2fe27058a34,2002,Trap,Café Tacvba,Adiós Camino,6337544
93e1bc93-4a1a-41a6-8a6e-7366ca7c1d3b,1964,Rock,Anuel AA,Amor Cielo Viaje Avenida,1259305
97ed38ef-b5b5-496c-bebe-508513f6834e,2022,Folk,Shakira,Sombras,4345945
4b21bfd8-850c-486c-9726-9afbeb6a672c,2017,R&B,Sia,Refugio Fantasía Destino,5919196
9e3c4af0-2364-40e6-b136-c9293209d91d,2002,Reggaetón,Nirvana,Estrella Esperanza Desierto Luz,4326941
c12fa2ef-e04f-4566-b5c4-d76bd9f67949,1984,Hip Hop,Taylor Swift,Fuego,2733843
318b4330-5938-4b59-a003-ea7b3c430188,1970,Clásica,The Beatles,Destino Avenida Oscuridad,3747916
77ffff8a-b707-4c07-83b7-9e01456f44a3,1963,Jazz,The Weeknd,Luz Esperanza Noche,1355809
3c2d8f21-af07-4734-8615-f36529bdd97b,1976,Hip Hop,Zoé,Agua,7970466
89b40c99-2e73-4023-bf5a-f7bf47b06a2e,1972,K-Pop,Gloria Estefan,Bailar Sombras Cuerpo Noche,5715624
63a45033-5f21-45f4-a49b-f6ef0ee21ecb,2012,Salsa,Karol G,Destino Río Infinito,2081703
cbd5a5ba-0fe4-486e-a9b5-f0a9c8520f36,2008,Balada,Taylor Swift,Recuerdo,5892261
f771dff1-54be-4579-9d8b-c3ad1dacfd69,2022,Bachata,Drake,Sombras Recuerdo Espejo,2227494
21cd580f-59e8-4cb5-bcf4-96d468d0f845,1965,Ska,Morat,Risa Mar Invierno Bosque,9621622
d6fbf9cf-776a-46f8-a295-28a8818269af,2012,Pop,Queen,Risa Calle Fantasía,4426817
ca6e51d3-8691-4198-8e06-80fdeba846f1,2015,Flamenco,Dua Lipa,Noche,9684472
1fd80894-cc0c-4b5f-a718-73c7bf525261,2014,Country,Rihanna,Eterno Pueblo,5542859
0c6c413e-1139-474e-a05e-ec23c627f442,1970,Techno,Nicky Jam,Cielo Libertad Bailar Melancolía,6383383
f864c09e-3089-430f-93cc-866396dfe3fc,2011,Flamenco,The Weeknd,Luz Felicidad Ocaso,9663049
4f870f19-c072-4f43-9510-bea11e7db0e4,1992,Indie,Anuel AA,Verdad Viaje,9376658
b1d2660a-ceb1-46d5-96e0-fdae742dd6ef,1999,K-Pop,Drake,Recuerdo Ocaso,1878899
1a7cb94c-e971-443a-95db-3f6417632be7,1973,Balada,Arctic Monkeys,Cielo Alma,2648352
5448347a-347a-458d-8da0-cae5615e4014,1980,Clásica,Beyoncé,Adiós Infinito Risa,3222252
0bb4098f-c7ed-4653-b093-1f15b66f7baf,1988,Reggaetón,Rosalía,Cielo Destino Fantasía Amor,2580949
6ce935fd-1978-48a0-ac84-27b3106c262f,2024,Folk,Maria Becerra,Risa,2627336
cf947d7c-32d0-4f87-8fb1-c5a2e06fa0dc,2005,Reggaetón,Alejandro Sanz,Ocaso,3105424
79fe8e14-f118-4a30-95b2-d1b0bbe4242c,1970,Jazz,Coldplay,Lluvia Sombras Aurora Risa,8348512
af94b307-9860-495e-9363-95ea1df2ab98,1974,R&B,AC/DC,Bosque Calle Verdad,4789009
d3c0c550-02b5-43f8-97fb-ba5c15ecb02c,2025,Ska,Rihanna,Viaje Instante,2438631
1f20354e-9746-44d5-afc9-51ba8a698ec5,2005,Hip Hop,Red Hot Chili Peppers,Dolor,6786414
eeddec99-05ed-4e19-92b7-0fef7419da5d,2001,Country,Nicky Jam,Montaña,7789669
85861982-66a3-4032-9fe5-ae0713de6edd,1979,Trap,Red Hot Chili Peppers,Pueblo Vuelo Alma,355612
9ca3e1a6-f5db-4297-9a6b-583cc0c601b1,2014,Pop,Paulo Londra,Fantasía Ocaso,6719117
6f1fddec-afce-4118-b50a-f6dc297e6133,1992,Bachata,Coldplay,Cielo Mentira,5561927
47c89570-f4c1-4917-b769-079aa46fde3a,1986,Techno,Adele,Mar Luna Noche,1699166
d2ee5f77-9d16-4a2e-aac7-611bd122879e,1970,Salsa,C. Tangana,Mentira Corazón Libertad Pasión,8855651
c07ab834-6554-401f-a433-12e572b19501,2003,Rock,Myke Towers,Ciudad Pueblo Sueño Invierno,2515222
14a2c2e3-d3f8-43b1-a2d4-988339385c46,1980,Salsa,Julieta Venegas,Espejo Risa,7587301
af69881b-5a5f-4bb6-ac35-6170221be19e,1997,Reggae,Paulo Londra,Recuerdo Tierra Hola Camino,3478972
571ce37d-370a-42b2-a23d-c61e04f533b2,1976,Bachata,Adele,Río Amor Pasión Dolor,4422181
bcc5866b-3db8-4b6e-8810-e301d7892e6f,2004,Hip Hop,Ricky Martin,Avenida Pueblo Libertad Corazón,8478722
4c6bd23d-ddb6-4752-ad00-b7da717b1a9e,2017,Clásica,Adele,Viento Río Mar,8487807
c2c440d8-c28f-412c-978f-0b74d052d508,1990,Country,Dua Lipa,Lluvia Bailar,2498885
6654acfe-b233-43b5-8804-79570dbbf591,2024,Indie,Daddy Yankee,Melancolía Desierto Misterio,3645543
cdc40e73-672f-4298-b70d-78e98cc8446e,2010,Country,Imagine Dragons,Felicidad Bosque Alma,6480587
fc92d8dc-4863-489a-bcaa-04ec6bb1d8fa,1993,Soul,Drake,Avenida,8688458
d4207992-86d7-4d64-b99e-0e6be202100c,1992,Blues,Tini,Silencio,3907067
e6386411-8c15-471f-b9c4-a8d21aa8d400,2005,Clásica,Vicente Fernández,Espejo Río Tierra,4952026
61e3783a-e9a6-4c0e-a914-13444567b469,1992,R&B,Beyoncé,Risa,2459776
7f388cec-7a7d-44cb-ba74-446296755757,1973,Punk,Adele,Eterno Hola Risa,56819
66d09f10-00c1-4c3d-95e6-041127558ebd,2007,Flamenco,Julieta Venegas,Verdad Invierno Agua Montaña,732108
3ca82004-2cc0-4439-aad3-81f645dc195b,1982,Techno,J Balvin,Calle Silencio,8830512
02832c23-d50a-4f86-8923-e6204d483d37,2007,Reggaetón,Zoé,Verdad Hola Invierno,9513639
52a5deae-f579-44ff-acb3-2b2dec0fa1fd,2000,Folk,Ricky Martin,Instante Corazón,5774133
ebc583e6-a00a-4216-8383-d192cb324af4,2025,Jazz,Julieta Venegas,Grito Verano Bosque,6068270
7ec68709-4785-402a-ba6d-909be0826444,2020,Soul,Drake,Refugio,3000523
039936c0-ac8e-4f17-b486-6186ea8ae519,2002,Balada,Gloria Estefan,Dolor,4534366
cc7bac62-3756-466c-82ef-4ca87a124ade,1977,Blues,Beyoncé,Viento Sueño,6158326
02b3750d-d44b-45ec-a7d6-b5f2d4de0a6f,1988,Gospel,Bruno Mars,Dolor Luz Adiós,9004541
5ff18cb4-40ca-49dc-af02-d4e2f55222db,2007,Reggae,Café Tacvba,Vuelo Montaña Lluvia,595369
9a99b777-dbec-468d-a530-143a5fd19b29,1962,Reggaetón,Bruno Mars,Hola Dolor Vuelo Verano,7230844
8ea0d5d7-ffed-484c-a194-dbe47ff22c2b,1988,Clásica,Imagine Dragons,Aurora,2153719
6fb85d84-db44-4500-82db-7f58df768fcd,2020,Jazz,Radiohead,Cielo Luna,4680059
af9d47ad-fc17-48b6-a3ed-0eac2c2a580d,2012,Flamenco,Morat,Bosque,3299540
29eadb39-6e06-406b-819d-a657b7488f15,2017,Metal,Taylor Swift,Grito Libertad Misterio Camino,81636
671e277e-b9f7-4804-bdfa-5f22504e7f20,2009,Techno,Tini,Mentira Libertad Agua Viento,689762
bc47ea9e-d0de-430b-97ed-55c1d97246ea,1964,R&B,Pablo Alborán,Pasión Viento Misterio Silencio,8165679
c4f9ae68-b58f-409c-b945-f265602a5ee8,1990,R&B,Metallica,Ciudad Eterno Calle Cielo,4565346
f3dd0a25-6165-4f69-9d7a-da9534d8472e,1971,Balada,Ed Sheeran,Calle Amor Eterno Invierno,7332655
2da01f13-316f-4258-b5c6-dd1e1e7fd5e1,2025,Jazz,Queen,Ciudad Felicidad Silencio Mentira,8981476
0adfe0d1-e8b0-4000-a362-11718953312c,1973,Flamenco,Luis Fonsi,Pasión,780855
d82837f0-232e-4e6c-a080-6d1cb3025f9b,2025,Soul,Beyoncé,Cuerpo Espejo Pasión Momento,8665961
36a4bb87-9f0a-461e-be72-5bce1c4e0783,1981,R&B,Ed Sheeran,Vuelo,3471008
c6e78bb7-54d8-4083-a3a0-ad813e418f50,1986,Electrónica,Morat,Misterio,2769633
941b47be-2aa0-441f-85d3-dd1b5929c61b,1997,Rock,Arctic Monkeys,Misterio Desierto Ocaso,5795324
c50d215c-99eb-4e38-8b36-bb65da97d45e,1985,Flamenco,Nirvana,Momento Vuelo Infinito Fuego,5532547
6cd3361a-4776-4f2d-bc20-00a5b7c85704,1985,Hip Hop,Rauw Alejandro,Fuego Libertad Aurora,5369274
20de25bc-012a-4406-bd7d-e7440b143f07,2014,R&B,Manuel Turizo,Esperanza Montaña Grito Bosque,8441538
5c57f32d-e43f-400e-a166-7d908f13e380,1970,Pop,Sebastián Yatra,Amor Luna Instante Risa,9681139
76d9d5e1-ac93-4117-b869-b94b27b46614,1985,K-Pop,Nicky Jam,Río Felicidad,8297909
01bf7fe8-14cb-4479-849f-3b0e0fa87a47,1999,Reggaetón,Mon Laferte,Agua,8413757
4f8aaae2-6ac1-46b0-ab9c-ec713aabc9fa,1966,Bachata,Morat,Pasión,9173821
22895a81-5469-4713-bc41-9555c40680a2,1973,Country,Dua Lipa,Felicidad Sombras Adiós Verdad,2745695
02bd99b8-c3c1-47fb-a3c0-5c21447eac83,1961,Country,Aitana,Destino,9108969
0851006c-4805-4ddd-9485-d52e16a71824,2022,Punk,Marc Anthony,Pasión,1112975
0ce160a9-4fbd-4e21-bcc3-56e38cf39cc6,1970,Indie,The Weeknd,Verdad Vuelo,3279331
758da230-d844-4b21-8647-95557b93c3f8,1972,Salsa,Vicente Fernández,Grito Ocaso Calle,5807868
10a046c9-9155-4f60-ada5-62ff38fc8966,1989,Bachata,Maria Becerra,Mar Infinito Bailar Río,7187998
f989b34c-43d7-4dcf-821f-24908016838e,2014,Folk,J Balvin,Tierra Viaje,1022283
8ea60b9f-215a-45f0-b731-a48482a2aee0,2016,Clásica,Sebastián Yatra,Invierno,229035
eebbc2cd-f65d-4980-ba92-c459c20e61aa,1971,Electrónica,Nirvana,Viento Misterio,3964983
26674c5d-40b5-4ffc-8a5f-aa73d9576ae7,2022,Folk,Queen,Sueño Mar Luz,8308233
8c4baac6-b58a-4e4b-a047-5b7f5c52126c,1991,Electrónica,Adele,Refugio Río Adiós,5284587
29d688ba-220c-417e-94d8-7338b89bf21e,2020,Jazz,Karol G,Sol Eterno Esperanza Bosque,3731991
9e04e032-ab57-4508-bba3-7397aacf9805,2011,Reggaetón,Sebastián Yatra,Corazón Risa Pasión Fuego,1613009
f0840edd-15c2-4ee8-917d-4e37b7b1e23b,2008,Techno,Beyoncé,Libertad Viento Río,3733803
c39eec7c-fd88-4e24-98a4-6e4770e97cba,1978,Trap,Arctic Monkeys,Camino Estrella Invierno,8016152
f0bd32bd-1e58-4501-94fe-281b4b598f37,1966,K-Pop,Tini,Cuerpo Tierra,8514545
b0b8bca4-b6f3-4259-828e-06d3c74644cf,2002,Cumbia,Dua Lipa,Sol Libertad Fuego,4261247
0c81bd78-802d-4deb-b6a8-95ee286f407f,1971,Indie,Radiohead,Risa Viento Amor,7345751
e320d361-9b8e-4462-aa55-d2da1344d956,1972,Folk,Kendrick Lamar,Bailar Estrella Viento Destino,9368723
b546d168-8020-4fc5-8955-1262667f7b07,1967,Flamenco,Red Hot Chili Peppers,Bailar Oscuridad Viaje,9231532
02ce4c78-7981-44d8-9bec-3207a2ffc17b,1988,Bachata,Zoé,Destino Tierra Camino,5560375
